"","doc_id","sentence_id","token","lemma","upos","year"
"6714","doc1",9,"into","into","ADP",1737
"6715","doc1",9,";",";","PUNCT",1737
"6716","doc1",9,"but","but","CCONJ",1737
"6717","doc1",9,"with","with","ADP",1737
"6718","doc1",9,"a","a","DET",1737
"6719","doc1",9,"different","different","ADJ",1737
"6720","doc1",9,"View","view","PROPN",1737
"6721","doc1",9,"to","to","ADP",1737
"6722","doc1",9,"what","what","PRON",1737
"6723","doc1",9,"he","he","PRON",1737
"6724","doc1",9,"apprehended","apprehend","VERB",1737
"6725","doc1",9,":",":","PUNCT",1737
"6726","doc1",10,"For","for","ADP",1737
"6727","doc1",10,"they","they","PRON",1737
"6728","doc1",10,"swore","swore","VERB",1737
"6729","doc1",10,"to","to","PART",1737
"6730","doc1",10,"serve","serve","VERB",1737
"6731","doc1",10,"him","he","PRON",1737
"6732","doc1",10,"in","in","SCONJ",1737
"6733","doc1",10,"Massacreeing","Massacree","VERB",1737
"6734","doc1",10,"all","all","DET",1737
"6735","doc1",10,"the","the","DET",1737
"6736","doc1",10,"white","white","ADJ",1737
"6737","doc1",10,"People","people","NOUN",1737
"6738","doc1",10,",",",","PUNCT",1737
"6739","doc1",10,"and","and","CCONJ",1737
"6740","doc1",10,"making","make","VERB",1737
"6741","doc1",10,"him","he","PRON",1737
"6742","doc1",10,"King","King","PROPN",1737
"6743","doc1",10,";",";","PUNCT",1737
"6744","doc1",10,"But","but","CCONJ",1737
"6745","doc1",10,"then","then","ADV",1737
"6746","doc1",10,"among","among","ADP",1737
"6747","doc1",10,"themselves","themselves","PRON",1737
"6748","doc1",10,",",",","PUNCT",1737
"6749","doc1",10,"carried","carry","VERB",1737
"6750","doc1",10,"on","on","ADP",1737
"6751","doc1",10,"a","a","DET",1737
"6752","doc1",10,"secret","secret","ADJ",1737
"6753","doc1",10,"Plot","plot","NOUN",1737
"6754","doc1",10,",",",","PUNCT",1737
"6755","doc1",10,"which","which","PRON",1737
"6756","doc1",10,"was","be","VERB",1737
"6757","doc1",10,",",",","PUNCT",1737
"6758","doc1",10,"that","that","PRON",1737
"6759","doc1",10,"as","as","ADV",1737
"6760","doc1",10,"soon","soon","ADV",1737
"6761","doc1",10,"as","as","SCONJ",1737
"6762","doc1",10,"they","they","PRON",1737
"6763","doc1",10,"had","have","AUX",1737
"6764","doc1",10,"accomplished","accomplish","VERB",1737
"6765","doc1",10,"that","that","PRON",1737
"6766","doc1",10,",",",","PUNCT",1737
"6767","doc1",10,"to","to","PART",1737
"6768","doc1",10,"Murder","murder","VERB",1737
"6769","doc1",10,"him","he","PRON",1737
"6770","doc1",10,"and","and","CCONJ",1737
"6771","doc1",10,"all","all","DET",1737
"6772","doc1",10,"the","the","DET",1737
"6773","doc1",10,"rest","rest","NOUN",1737
"6774","doc1",10,"of","of","ADP",1737
"6775","doc1",10,"the","the","DET",1737
"6776","doc1",10,"Cormantees","Cormantee","NOUN",1737
"6777","doc1",10,",",",","PUNCT",1737
"6778","doc1",10,"and","and","CCONJ",1737
"6779","doc1",10,"set","set","VERB",1737
"6780","doc1",10,"up","up","ADP",1737
"6781","doc1",10,"a","a","DET",1737
"6782","doc1",10,"King","King","NOUN",1737
"6783","doc1",10,"of","of","ADP",1737
"6784","doc1",10,"their","they","PRON",1737
"6785","doc1",10,"own","own","ADJ",1737
"6786","doc1",10,";",";","PUNCT",1737
"6787","doc1",10,"so","so","ADV",1737
"6788","doc1",10,"that","that","DET",1737
"6789","doc1",10,"Court","Court","NOUN",1737
"6790","doc1",10,",",",","PUNCT",1737
"6791","doc1",10,"his","he","PRON",1737
"6792","doc1",10,"Generals","generals","NOUN",1737
"6793","doc1",10,"and","and","CCONJ",1737
"6794","doc1",10,"Prime","Prime","PROPN",1737
"6795","doc1",10,"Minister","Minister","PROPN",1737
"6796","doc1",10,"being","be","AUX",1737
"6797","doc1",10,"Executed","execute","VERB",1737
"6798","doc1",10,",",",","PUNCT",1737
"6799","doc1",10,"affected","affect","VERB",1737
"6800","doc1",10,"them","they","PRON",1737
"6801","doc1",10,"no","no","ADV",1737
"6802","doc1",10,"more","more","ADJ",1737
"6803","doc1",10,"than","than","ADP",1737
"6804","doc1",10,"the","the","DET",1737
"6805","doc1",10,"Loss","loss","NOUN",1737
"6806","doc1",10,"of","of","ADP",1737
"6807","doc1",10,"so","so","ADV",1737
"6808","doc1",10,"many","many","ADJ",1737
"6809","doc1",10,"Hands","hand","NOUN",1737
"6810","doc1",10,";",";","PUNCT",1737
"6811","doc1",10,"they","they","PRON",1737
"6812","doc1",10,"still","still","ADV",1737
"6813","doc1",10,"went","go","VERB",1737
"6814","doc1",10,"on","on","ADP",1737
"6815","doc1",10,"with","with","ADP",1737
"6816","doc1",10,"their","they","PRON",1737
"6817","doc1",10,"Design","design","NOUN",1737
"6818","doc1",10,",",",","PUNCT",1737
"6819","doc1",10,"intending","intend","VERB",1737
"6820","doc1",10,"to","to","PART",1737
"6821","doc1",10,"execute","execute","VERB",1737
"6822","doc1",10,"it","it","PRON",1737
"6823","doc1",10,"on","on","ADP",1737
"6824","doc1",10,"the","the","DET",1737
"6825","doc1",10,"Christmas","Christmas","PROPN",1737
"6826","doc1",10,"Holidays","holiday","PROPN",1737
"6827","doc1",10,",",",","PUNCT",1737
"6828","doc1",10,"when","when","ADV",1737
"6829","doc1",10,"by","by","ADP",1737
"6830","doc1",10,"Law","law","NOUN",1737
"6831","doc1",10,"they","they","PRON",1737
"6832","doc1",10,"are","be","AUX",1737
"6833","doc1",10,"to","to","PART",1737
"6834","doc1",10,"have","have","VERB",1737
"6835","doc1",10,"three","three","NUM",1737
"6836","doc1",10,"Days","day","NOUN",1737
"6837","doc1",10,"allowed","allow","VERB",1737
"6838","doc1",10,"them","they","PRON",1737
"6839","doc1",10,".",".","PUNCT",1737
"6840","doc1",11,"As","as","SCONJ",1737
"6841","doc1",11,"most","most","ADJ",1737
"6842","doc1",11,"of","of","ADP",1737
"6843","doc1",11,"these","these","PRON",1737
"6844","doc1",11,"were","be","AUX",1737
"6845","doc1",11,"the","the","DET",1737
"6846","doc1",11,"favorite","favorite","ADJ",1737
"6847","doc1",11,"Negroes","Negroes","PROPN",1737
"6848","doc1",11,",",",","PUNCT",1737
"6849","doc1",11,"brought","bring","VERB",1737
"6850","doc1",11,"up","up","ADP",1737
"6851","doc1",11,"in","in","ADP",1737
"6852","doc1",11,"the","the","DET",1737
"6853","doc1",11,"Families","family","PROPN",1737
"6854","doc1",11,",",",","PUNCT",1737
"6855","doc1",11,"which","which","PRON",1737
"6856","doc1",11,"laid","lay","VERB",1737
"6857","doc1",11,"this","this","DET",1737
"6858","doc1",11,"Scheme","scheme","NOUN",1737
"6859","doc1",11,",",",","PUNCT",1737
"6860","doc1",11,"so","so","SCONJ",1737
"6861","doc1",11,"they","they","PRON",1737
"6862","doc1",11,"could","could","AUX",1737
"6863","doc1",11,"carry","carry","VERB",1737
"6864","doc1",11,"it","it","PRON",1737
"6865","doc1",11,"on","on","ADP",1737
"6866","doc1",11,"with","with","ADP",1737
"6867","doc1",11,"greater","greater","ADJ",1737
"6868","doc1",11,"secrecy","secrecy","NOUN",1737
"6869","doc1",11,",",",","PUNCT",1737
"6870","doc1",11,"many","many","ADJ",1737
"6871","doc1",11,"of","of","ADP",1737
"6872","doc1",11,"the","the","DET",1737
"6873","doc1",11,"Heads","head","NOUN",1737
"6874","doc1",11,"being","be","AUX",1737
"6875","doc1",11,"capable","capable","ADJ",1737
"6876","doc1",11,"of","of","ADP",1737
"6877","doc1",11,"Writing","writing","NOUN",1737
"6878","doc1",11,"and","and","CCONJ",1737
"6879","doc1",11,"Reading","reading","NOUN",1737
"6880","doc1",11,",",",","PUNCT",1737
"6881","doc1",11,"and","and","CCONJ",1737
"6882","doc1",11,"had","have","AUX",1737
"6883","doc1",11,"been","be","AUX",1737
"6884","doc1",11,"taught","teach","VERB",1737
"6885","doc1",11,"the","the","DET",1737
"6886","doc1",11,"Christian","Christian","PROPN",1737
"6887","doc1",11,"Religion","religion","PROPN",1737
"6888","doc1",11,"conformable","conformable","ADJ",1737
"6889","doc1",11,"to","to","ADP",1737
"6890","doc1",11,"the","the","DET",1737
"6891","doc1",11,"frequent","frequent","ADJ",1737
"6892","doc1",11,"Admonition","Admonition","NOUN",1737
"6893","doc1",11,"of","of","ADP",1737
"6894","doc1",11,"our","we","PRON",1737
"6895","doc1",11,"worthy","worthy","ADJ",1737
"6896","doc1",11,"Diocesan","Diocesan","PROPN",1737
"6897","doc1",11,"the","the","DET",1737
"6898","doc1",11,"Bishop","Bishop","PROPN",1737
"6899","doc1",11,"of","of","ADP",1737
"6900","doc1",11,"London","London","PROPN",1737
"6901","doc1",11,",",",","PUNCT",1737
"6902","doc1",11,"and","and","CCONJ",1737
"6903","doc1",11,"therefore","therefore","ADV",1737
"6904","doc1",11,"in","in","SCONJ",1737
"6905","doc1",11,"Swearing","swear","VERB",1737
"6906","doc1",11,"the","the","DET",1737
"6907","doc1",11,"Multitude","multitude","PROPN",1737
"6908","doc1",11,"into","into","ADP",1737
"6909","doc1",11,"their","they","PRON",1737
"6910","doc1",11,"Scheme","scheme","NOUN",1737
"6911","doc1",11,",",",","PUNCT",1737
"6912","doc1",11,"they","they","PRON",1737
"6913","doc1",11,"swore","swore","VERB",1737
"6914","doc1",11,"them","they","PRON",1737
"6915","doc1",11,"and","and","CCONJ",1737
"6916","doc1",11,"administered","administer","VERB",1737
"6917","doc1",11,"the","the","DET",1737
"6918","doc1",11,"Sacrament","Sacrament","NOUN",1737
"6919","doc1",11,"to","to","ADP",1737
"6920","doc1",11,"all","all","DET",1737
"6921","doc1",11,"such","such","ADJ",1737
"6922","doc1",11,"as","as","ADP",1737
"6923","doc1",11,"professed","profess","VERB",1737
"6924","doc1",11,"themselves","themselves","PRON",1737
"6925","doc1",11,"Christians","Christians","PROPN",1737
"6926","doc1",11,"according","accord","VERB",1737
"6927","doc1",11,"to","to","ADP",1737
"6928","doc1",11,"the","the","DET",1737
"6929","doc1",11,"Rites","Rites","NOUN",1737
"6930","doc1",11,"of","of","ADP",1737
"6931","doc1",11,"the","the","DET",1737
"6932","doc1",11,"Bishop","Bishop","PROPN",1737
"6933","doc1",11,"'s","'s","PART",1737
"6934","doc1",11,"Church","Church","PROPN",1737
"6935","doc1",11,",",",","PUNCT",1737
"6936","doc1",11,"the","the","DET",1737
"6937","doc1",11,"others","other","NOUN",1737
"6938","doc1",11,"they","they","PRON",1737
"6939","doc1",11,"swore","swore","VERB",1737
"6940","doc1",11,"according","accord","VERB",1737
"6941","doc1",11,"to","to","ADP",1737
"6942","doc1",11,"their","they","PRON",1737
"6943","doc1",11,"several","several","ADJ",1737
"6944","doc1",11,"Country","country","NOUN",1737
"6945","doc1",11,"Forms","form","NOUN",1737
"6946","doc1",11,";",";","PUNCT",1737
"6947","doc1",11,"which","which","PRON",1737
"6948","doc1",11,"gives","give","VERB",1737
"6949","doc1",11,"us","we","PRON",1737
"6950","doc1",11,"a","a","DET",1737
"6951","doc1",11,"Specimen","Specimen","NOUN",1737
"6952","doc1",11,"of","of","SCONJ",1737
"6953","doc1",11,"what","what","PRON",1737
"6954","doc1",11,"may","may","AUX",1737
"6955","doc1",11,"be","be","AUX",1737
"6956","doc1",11,"expected","expect","VERB",1737
"6957","doc1",11,"from","from","ADP",1737
"6958","doc1",11,"Converting","converte","PROPN",1737
"6959","doc1",11,"Negroes","Negroes","PROPN",1737
"6960","doc1",11,".",".","PUNCT",1737
"6961","doc1",12,"Mr.","Mr.","PROPN",1737
"6962","doc1",12,"Martin","Martin","PROPN",1737
"6963","doc1",12,"'s","'s","PART",1737
"6964","doc1",12,"Tony","Tony","PROPN",1737
"6965","doc1",12,"and","and","CCONJ",1737
"6966","doc1",12,"Coll","Coll","PROPN",1737
"6967","doc1",12,".",".","PUNCT",1737
"6968","doc1",13,"Morgan","Morgan","PROPN",1737
"6969","doc1",13,"'s","'s","PART",1737
"6970","doc1",13,"Ned","Ned","PROPN",1737
"6971","doc1",13,"(","(","PUNCT",1737
"6972","doc1",13,"who","who","PRON",1737
"6973","doc1",13,"was","be","AUX",1737
"6974","doc1",13,"fine","fine","ADJ",1737
"6975","doc1",13,"Mason","Mason","NOUN",1737
"6976","doc1",13,")",")","PUNCT",1737
"6977","doc1",13,"took","take","VERB",1737
"6978","doc1",13,"upon","upon","ADP",1737
"6979","doc1",13,"them","they","PRON",1737
"6980","doc1",13,"this","this","DET",1737
"6981","doc1",13,"Office","Office","NOUN",1737
"6982","doc1",13,":",":","PUNCT",1737
"6983","doc1",14,"Tony","Tony","PROPN",1737
"6984","doc1",14,"was","be","AUX",1737
"6985","doc1",14,"broke","break","ADJ",1737
"6986","doc1",14,"on","on","ADP",1737
"6987","doc1",14,"the","the","DET",1737
"6988","doc1",14,"Wheel","wheel","PROPN",1737
"6989","doc1",14,",",",","PUNCT",1737
"6990","doc1",14,"Ned","Ned","PROPN",1737
"6991","doc1",14,"Gibbetted","Gibbet","VERB",1737
"6992","doc1",14,"alive","alive","ADJ",1737
"6993","doc1",14,"as","as","ADV",1737
"6994","doc1",14,"above","above","ADV",1737
"6995","doc1",14,".",".","PUNCT",1737
"6996","doc1",15,"In","in","ADP",1737
"6997","doc1",15,"all","all","DET",1737
"6998","doc1",15,"36","36","NUM",1737
"6999","doc1",15,"have","have","AUX",1737
"7000","doc1",15,"suffered","suffer","VERB",1737
"7001","doc1",15,".",".","PUNCT",1737
"7002","doc1",16,"Our","we","PRON",1737
"7003","doc1",16,"Goal","goal","NOUN",1737
"7004","doc1",16,"and","and","CCONJ",1737
"7005","doc1",16,"Guard","Guard","PROPN",1737
"7006","doc1",16,"-","-","PUNCT",1737
"7007","doc1",16,"House","House","PROPN",1737
"7008","doc1",16,"are","be","AUX",1737
"7009","doc1",16,"still","still","ADV",1737
"7010","doc1",16,"full","full","ADJ",1737
"7011","doc1",16,",",",","PUNCT",1737
"7012","doc1",16,"and","and","CCONJ",1737
"7013","doc1",16,"about","about","ADP",1737
"7014","doc1",16,"20","20","NUM",1737
"7015","doc1",16,"on","on","ADP",1737
"7016","doc1",16,"board","board","ADP",1737
"7017","doc1",16,"a","a","DET",1737
"7018","doc1",16,"Ship","ship","NOUN",1737
"7019","doc1",16,"Our","Our","PRON",1737
"7020","doc1",16,"Magistrates","Magistrates","PROPN",1737
"7021","doc1",16,"hardly","hardly","ADV",1737
"7022","doc1",16,"know","know","VERB",1737
"7023","doc1",16,"what","what","PRON",1737
"7024","doc1",16,"to","to","PART",1737
"7025","doc1",16,"do","do","VERB",1737
"7026","doc1",16,"further","further","ADV",1737
"7027","doc1",16,".",".","PUNCT",1737
"7028","doc1",17,"Such","such","ADJ",1737
"7029","doc1",17,"Executions","execution","NOUN",1737
"7030","doc1",17,"are","be","AUX",1737
"7031","doc1",17,"shocking","shocke","VERB",1737
"7032","doc1",17,"!","!","PUNCT",1737
"7033","doc1",18,"We","we","PRON",1737
"7034","doc1",18,"are","be","AUX",1737
"7035","doc1",18,"upon","upon","ADP",1737
"7036","doc1",18,"Duty","duty","PROPN",1737
"7037","doc1",18,"every","every","DET",1737
"7038","doc1",18,"fourth","fourth","ADJ",1737
"7039","doc1",18,"Day","day","NOUN",1737
"7040","doc1",18,",",",","PUNCT",1737
"7041","doc1",18,"that","that","PRON",1737
"7042","doc1",18,"is","be","AUX",1737
"7043","doc1",18,",",",","PUNCT",1737
"7044","doc1",18,"all","all","DET",1737
"7045","doc1",18,"white","white","ADJ",1737
"7046","doc1",18,"Men","man","PROPN",1737
"7047","doc1",18,",",",","PUNCT",1737
"7048","doc1",18,"without","without","ADP",1737
"7049","doc1",18,"distinction","distinction","NOUN",1737
"7050","doc1",18,",",",","PUNCT",1737
"7051","doc1",18,"above","above","ADP",1737
"7052","doc1",18,"16","16","NUM",1737
"7053","doc1",18,";",";","PUNCT",1737
"7054","doc1",18,"and","and","CCONJ",1737
"7055","doc1",18,"have","have","VERB",1737
"7056","doc1",18,"about","about","ADP",1737
"7057","doc1",18,"480","480","NUM",1737
"7058","doc1",18,"Men","man","PROPN",1737
"7059","doc1",18,"on","on","ADP",1737
"7060","doc1",18,"Duty","duty","PROPN",1737
"7061","doc1",18,",",",","PUNCT",1737
"7062","doc1",18,"in","in","ADP",1737
"7063","doc1",18,"the","the","DET",1737
"7064","doc1",18,"whole","whole","ADJ",1737
"7065","doc1",18,"Island","island","PROPN",1737
"7066","doc1",18,",",",","PUNCT",1737
"7067","doc1",18,"per","per","ADP",1737
"7068","doc1",18,"Day","Day","NOUN",1737
"7069","doc1",1,"Mr.","Mr.","PROPN",1737
"7070","doc1",1,"Timothy","Timothy","PROPN",1737
"7071","doc1",1,",",",","PUNCT",1737
"7072","doc1",1,"MY","my","PRON",1737
"7073","doc1",1,"long","long","ADJ",1737
"7074","doc1",1,"and","and","CCONJ",1737
"7075","doc1",1,"tedious","tedious","ADJ",1737
"7076","doc1",1,"Indisposition","Indisposition","NOUN",1737
"7077","doc1",1,"has","have","AUX",1737
"7078","doc1",1,"prevented","prevent","VERB",1737
"7079","doc1",1,"furnishing","furnish","VERB",1737
"7080","doc1",1,"you","you","PRON",1737
"7081","doc1",1,"in","in","ADP",1737
"7082","doc1",1,"Time","time","NOUN",1737
"7083","doc1",1,"with","with","ADP",1737
"7084","doc1",1,"particular","particular","ADJ",1737
"7085","doc1",1,"Remarks","remark","NOUN",1737
"7086","doc1",1,"on","on","ADP",1737
"7087","doc1",1,"a","a","DET",1737
"7088","doc1",1,"Letter","letter","PROPN",1737
"7089","doc1",1,"from","from","ADP",1737
"7090","doc1",1,"Antigua","Antigua","PROPN",1737
"7091","doc1",1,",",",","PUNCT",1737
"7092","doc1",1,"dated","date","VERB",1737
"7093","doc1",1,"December","December","PROPN",1737
"7094","doc1",1,"13","13","NUM",1737
"7095","doc1",1,",",",","PUNCT",1737
"7096","doc1",1,"which","which","PRON",1737
"7097","doc1",1,"you","you","PRON",1737
"7098","doc1",1,"have","have","AUX",1737
"7099","doc1",1,"inserted","insert","VERB",1737
"7100","doc1",1,"in","in","ADP",1737
"7101","doc1",1,"your","you","PRON",1737
"7102","doc1",1,"Gazette","Gazette","PROPN",1737
"7103","doc1",1,"No.","no.","NOUN",1737
"7104","doc1",1,"169","169","NUM",1737
"7105","doc1",1,".",".","PUNCT",1737
"7106","doc1",2,"which","which","PRON",1737
"7107","doc1",2,"gives","give","VERB",1737
"7108","doc1",2,"a","a","DET",1737
"7109","doc1",2,"deplorable","deplorable","ADJ",1737
"7110","doc1",2,"Account","account","NOUN",1737
"7111","doc1",2,"of","of","ADP",1737
"7112","doc1",2,"the","the","DET",1737
"7113","doc1",2,"miserable","miserable","ADJ",1737
"7114","doc1",2,"Circumstances","circumstance","NOUN",1737
"7115","doc1",2,"that","that","PRON",1737
"7116","doc1",2,"Island","Island","VERB",1737
"7117","doc1",2,"labours","labour","NOUN",1737
"7118","doc1",2,"under","under","ADP",1737
"7119","doc1",2,"from","from","ADP",1737
"7120","doc1",2,"their","they","PRON",1737
"7121","doc1",2,"African","african","ADJ",1737
"7122","doc1",2,"&","&","CCONJ",1737
"7123","doc1",2,"Creolian","Creolian","ADJ",1737
"7124","doc1",2,"Tribe","tribe","NOUN",1737
"7125","doc1",2,".",".","PUNCT",1737
"7126","doc1",3,"I","I","PRON",1737
"7127","doc1",3,"heartily","heartily","ADV",1737
"7128","doc1",3,"symphatize","symphatize","VERB",1737
"7129","doc1",3,"with","with","ADP",1737
"7130","doc1",3,"them","they","PRON",1737
"7131","doc1",3,",",",","PUNCT",1737
"7132","doc1",3,"and","and","CCONJ",1737
"7133","doc1",3,"wish","wish","VERB",1737
"7134","doc1",3,"it","it","PRON",1737
"7135","doc1",3,"in","in","ADP",1737
"7136","doc1",3,"my","my","PRON",1737
"7137","doc1",3,"Power","power","NOUN",1737
"7138","doc1",3,"to","to","PART",1737
"7139","doc1",3,"extricate","extricate","VERB",1737
"7140","doc1",3,"them","they","PRON",1737
"7141","doc1",3,"for","for","ADP",1737
"7142","doc1",3,"their","they","PRON",1737
"7143","doc1",3,"Distress","Distress","NOUN",1737
"7144","doc1",3,".",".","PUNCT",1737
"7145","doc1",4,"Yet","yet","CCONJ",1737
"7146","doc1",4,"I","I","PRON",1737
"7147","doc1",4,"am","be","AUX",1737
"7148","doc1",4,"satisfied","satisfy","VERB",1737
"7149","doc1",4,"a","a","DET",1737
"7150","doc1",4,"Method","method","PROPN",1737
"7151","doc1",4,"may","may","AUX",1737
"7152","doc1",4,"be","be","AUX",1737
"7153","doc1",4,"found","find","VERB",1737
"7154","doc1",4,"to","to","ADP",1737
"7155","doc1",4,"their","they","PRON",1737
"7156","doc1",4,"Advantage","advantage","NOUN",1737
"7157","doc1",4,",",",","PUNCT",1737
"7158","doc1",4,"superiour","superiour","NUM",1737
"7159","doc1",4,"to","to","SCONJ",1737
"7160","doc1",4,"what","what","PRON",1737
"7161","doc1",4,"is","be","AUX",1737
"7162","doc1",4,"practized","practize","VERB",1737
"7163","doc1",4,"with","with","ADP",1737
"7164","doc1",4,"Them","they","PRON",1737
"7165","doc1",4,",",",","PUNCT",1737
"7166","doc1",4,"or","or","CCONJ",1737
"7167","doc1",4,"among","among","ADP",1737
"7168","doc1",4,"Us","we","PRON",1737
"7169","doc1",4,",",",","PUNCT",1737
"7170","doc1",4,"that","that","PRON",1737
"7171","doc1",4,"will","will","AUX",1737
"7172","doc1",4,"effectually","effectually","ADV",1737
"7173","doc1",4,"answer","answer","VERB",1737
"7174","doc1",4,"Their","they","PRON",1737
"7175","doc1",4,"and","and","CCONJ",1737
"7176","doc1",4,"Our","Our","PRON",1737
"7177","doc1",4,"End","end","NOUN",1737
"7178","doc1",4,",",",","PUNCT",1737
"7179","doc1",4,"(","(","PUNCT",1737
"7180","doc1",4,"if","if","SCONJ",1737
"7181","doc1",4,"a","a","DET",1737
"7182","doc1",4,"superiour","superiour","ADJ",1737
"7183","doc1",4,"Power","power","NOUN",1737
"7184","doc1",4,"do","do","AUX",1737
"7185","doc1",4,"n't","not","PART",1737
"7186","doc1",4,"interpose","interpose","VERB",1737
"7187","doc1",4,",",",","PUNCT",1737
"7188","doc1",4,")",")","PUNCT",1737
"7189","doc1",4,"and","and","CCONJ",1737
"7190","doc1",4,"prevent","prevent","VERB",1737
"7191","doc1",4,"what","what","DET",1737
"7192","doc1",4,"Patrolls","Patroll","NOUN",1737
"7193","doc1",4,"and","and","CCONJ",1737
"7194","doc1",4,"other","other","ADJ",1737
"7195","doc1",4,"Guards","Guard","NOUN",1737
"7196","doc1",4,"(","(","PUNCT",1737
"7197","doc1",4,"tho","tho","NOUN",1737
"7198","doc1",4,"'","'","PUNCT",1737
"7199","doc1",4,"necessary","necessary","ADJ",1737
"7200","doc1",4,"in","in","ADP",1737
"7201","doc1",4,"their","they","PRON",1737
"7202","doc1",4,"Place","place","NOUN",1737
"7203","doc1",4,")",")","PUNCT",1737
"7204","doc1",4,"cannot","cannot","NOUN",1737
"7205","doc1",4,".",".","PUNCT",1737
"7206","doc1",5,"I","I","PRON",1737
"7207","doc1",5,"'m","be","AUX",1737
"7208","doc1",5,"sorry","sorry","ADJ",1737
"7209","doc1",5,"to","to","PART",1737
"7210","doc1",5,"find","find","VERB",1737
"7211","doc1",5,"the","the","DET",1737
"7212","doc1",5,"Author","Author","NOUN",1737
"7213","doc1",5,"of","of","ADP",1737
"7214","doc1",5,"that","that","DET",1737
"7215","doc1",5,"Letter","Letter","PROPN",1737
"7216","doc1",5,"so","so","ADV",1737
"7217","doc1",5,"angry","angry","ADJ",1737
"7218","doc1",5,"with","with","ADP",1737
"7219","doc1",5,",",",","PUNCT",1737
"7220","doc1",5,"and","and","CCONJ",1737
"7221","doc1",5,"incens","incen","NOUN",1737
"7222","doc1",5,"'d","'","AUX",1737
"7223","doc1",5,"against","against","ADP",1737
"7224","doc1",5,"the","the","DET",1737
"7225","doc1",5,"Christian","Christian","PROPN",1737
"7226","doc1",5,"ad","ad","NOUN",1737
"7227","doc1",5,"holesome","holesome","ADJ",1737
"7228","doc1",5,"Admonitions","Admonition","NOUN",1737
"7229","doc1",5,"of","of","ADP",1737
"7230","doc1",5,"their","they","PRON",1737
"7231","doc1",5,"ghostly","ghostly","ADV",1737
"7232","doc1",5,"Father","Father","VERB",1737
"7233","doc1",5,"the","the","DET",1737
"7234","doc1",5,"Bishop","Bishop","NOUN",1737
"7235","doc1",5,"of","of","ADP",1737
"7236","doc1",5,"London","London","PROPN",1737
"7237","doc1",5,";",";","PUNCT",1737
"7238","doc1",5,"who","who","PRON",1737
"7239","doc1",5,"only","only","ADV",1737
"7240","doc1",5,"admonished","admonish","VERB",1737
"7241","doc1",5,"and","and","CCONJ",1737
"7242","doc1",5,"advised","advise","VERB",1737
"7243","doc1",5,"them","they","PRON",1737
"7244","doc1",5,"to","to","PART",1737
"7245","doc1",5,"instruct","instruct","VERB",1737
"7246","doc1",5,"those","those","DET",1737
"7247","doc1",5,"poor","poor","ADJ",1737
"7248","doc1",5,"miserable","miserable","ADJ",1737
"7249","doc1",5,"Creatures","creature","NOUN",1737
"7250","doc1",5,"whose","whose","PRON",1737
"7251","doc1",6,"Unhappiness","Unhappiness","SCONJ",1737
"7252","doc1",6,"it","it","PRON",1737
"7253","doc1",6,"is","be","VERB",1737
"7254","doc1",6,"to","to","PART",1737
"7255","doc1",6,"be","be","AUX",1737
"7256","doc1",6,"under","under","ADP",1737
"7257","doc1",6,"the","the","DET",1737
"7258","doc1",6,"heavy","heavy","ADJ",1737
"7259","doc1",6,"Yoke","yoke","NOUN",1737
"7260","doc1",6,"of","of","ADP",1737
"7261","doc1",6,"Task","task","PROPN",1737
"7262","doc1",6,"-","-","PUNCT",1737
"7263","doc1",6,"Masters","Masters","PROPN",1737
"7264","doc1",6,",",",","PUNCT",1737
"7265","doc1",6,"in","in","ADP",1737
"7266","doc1",6,"the","the","DET",1737
"7267","doc1",6,"Knowledge","knowledge","PROPN",1737
"7268","doc1",6,"of","of","ADP",1737
"7269","doc1",6,"the","the","DET",1737
"7270","doc1",6,"Christian","Christian","PROPN",1737
"7271","doc1",6,"Religion","religion","PROPN",1737
"7272","doc1",6,",",",","PUNCT",1737
"7273","doc1",6,"that","that","SCONJ",1737
"7274","doc1",6,"thereby","thereby","ADV",1737
"7275","doc1",6,"they","they","PRON",1737
"7276","doc1",6,"may","may","AUX",1737
"7277","doc1",6,"be","be","AUX",1737
"7278","doc1",6,"qualified","qualified","ADJ",1737
"7279","doc1",6,"to","to","PART",1737
"7280","doc1",6,"discharge","discharge","VERB",1737
"7281","doc1",6,"their","they","PRON",1737
"7282","doc1",6,"Duty","duty","NOUN",1737
"7283","doc1",6,"aright","aright","NOUN",1737
"7284","doc1",6,",",",","PUNCT",1737
"7285","doc1",6,"both","both","CCONJ",1737
"7286","doc1",6,"towards","towards","ADP",1737
"7287","doc1",6,"God","God","PROPN",1737
"7288","doc1",6,"and","and","CCONJ",1737
"7289","doc1",6,"Man","man","PROPN",1737
"7290","doc1",6,".",".","PUNCT",1737
"7291","doc1",7,"This","this","PRON",1737
"7292","doc1",7,"I","I","PRON",1737
"7293","doc1",7,"think","think","VERB",1737
"7294","doc1",7,"every","every","DET",1737
"7295","doc1",7,"one","one","NOUN",1737
"7296","doc1",7,"that","that","PRON",1737
"7297","doc1",7,"is","be","AUX",1737
"7298","doc1",7,"conversant","conversant","ADJ",1737
"7299","doc1",7,"with","with","ADP",1737
"7300","doc1",7,"the","the","DET",1737
"7301","doc1",7,"Scripture","Scripture","NOUN",1737
"7302","doc1",7,",",",","PUNCT",1737
"7303","doc1",7,"and","and","CCONJ",1737
"7304","doc1",7,"acquainted","acquaint","VERB",1737
